run_id,benchmark,kernel,group,arm,model,class,repeat,dp_alone_trials,dp_alone_outcomes,dp_alone_parallel,dp_alone_speedup_vs_seq,agent_outcome,agent_speedup_vs_seq,agent_vs_dp_alone,timing_comparable,rewrites_kept,llm_calls,verdict
v3_pilot_2,tsvc/s241,s241,,no_evidence,claude-haiku-4-5-20251001,R,1,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,1.386,1.386,True,1,4,gained
v3_pilot_2,tsvc/s241,s241,,no_evidence,claude-haiku-4-5-20251001,R,2,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,1.809,1.809,True,1,2,gained
v3_pilot_2,tsvc/s241,s241,,no_evidence,claude-haiku-4-5-20251001,R,3,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,1.421,1.421,True,1,2,gained
v3_pilot_3,tsvc/s243,s243,,no_evidence,claude-haiku-4-5-20251001,R,1,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,1.145,1.145,True,1,1,gained
v3_pilot_3,tsvc/s243,s243,,no_evidence,claude-haiku-4-5-20251001,R,2,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,2.117,2.117,True,1,3,gained
v3_pilot_3,tsvc/s243,s243,,no_evidence,claude-haiku-4-5-20251001,R,3,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,1.105,1.105,True,1,1,gained
v3_pilot_3,tsvc/s244,s244,,no_evidence,claude-haiku-4-5-20251001,R,1,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,no-change,1.0,1.0,True,0,2,neither
v3_pilot_3,tsvc/s244,s244,,no_evidence,claude-haiku-4-5-20251001,R,2,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,1.633,1.633,True,1,2,gained
v3_pilot_3,tsvc/s244,s244,,no_evidence,claude-haiku-4-5-20251001,R,3,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,1.339,1.339,True,1,5,gained
v3_pilot_4,tsvc/s252,s252,,no_evidence,claude-haiku-4-5-20251001,R,1,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,parallel-not-faster,1.033,1.033,True,1,1,gained-not-faster
v3_pilot_4,tsvc/s252,s252,,no_evidence,claude-haiku-4-5-20251001,R,2,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,2.183,2.183,True,1,1,gained
v3_pilot_4,tsvc/s252,s252,,no_evidence,claude-haiku-4-5-20251001,R,3,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,2.073,2.073,True,1,1,gained
v3_pilot_4,tsvc/s281,s281,,no_evidence,claude-haiku-4-5-20251001,R,1,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,1.146,1.146,True,1,8,gained
v3_pilot_4,tsvc/s281,s281,,no_evidence,claude-haiku-4-5-20251001,R,2,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,3.303,3.303,True,1,2,gained
v3_pilot_4,tsvc/s281,s281,,no_evidence,claude-haiku-4-5-20251001,R,3,5,"no-change,no-change,no-change,no-change,no-change",False,1.0,FASTER,2.545,2.545,True,1,2,gained
